prefecture_core,prefecture_chr,year,total_population,total_populationMale,total_populationFemale,total_foreigners,total_foreignersMale,total_foreignersFemale,number_foreigners,number_in-migrants,number_in-migrantsMale,number_in-migrantsFemale,number_out-migrants,number_out-migrantsMale,number_out-migrantsFemale
29000,Nara-ken,2023,1296000,609000,686000,NA,NA,NA,17614,24515,12742,11773,25834,13617,12217
29000,Nara-ken,2022,1306000,614000,691000,NA,NA,NA,15590,24463,12639,11824,25690,13261,12429
29000,Nara-ken,2021,1315000,619000,696000,NA,NA,NA,13873,24571,12630,11941,25887,13418,12469
29000,Nara-ken,2020,1324473,623926,700547,11505,NA,NA,13985,23645,12257,11388,26307,13798,12509
29000,Nara-ken,2019,1333000,628000,705000,NA,NA,NA,13951,24102,12435,11667,27537,14212,13325
29000,Nara-ken,2018,1341000,632000,709000,NA,NA,NA,12681,23988,12367,11621,27948,14603,13345
29000,Nara-ken,2017,1349000,636000,713000,NA,NA,NA,11921,24356,12484,11872,27894,14519,13375
29000,Nara-ken,2016,1357000,640000,717000,NA,NA,NA,11421,24137,12461,11676,27728,14370,13358
29000,Nara-ken,2015,1364316,643946,720370,8726,NA,NA,11085,24825,12807,12018,28781,15213,13568
29000,Nara-ken,2014,1373000,648000,724000,NA,NA,NA,11081,24657,12679,11978,27706,14480,13226
29000,Nara-ken,2013,1381000,653000,728000,NA,NA,NA,11164,NA,NA,NA,NA,NA,NA
29000,Nara-ken,2012,1388000,656000,732000,NA,NA,NA,11137,NA,NA,NA,NA,NA,NA
29000,Nara-ken,2011,1395000,660000,735000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,2010,1400728,663321,737407,9255,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,2009,1404000,665000,738000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,2008,1407000,668000,740000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,2007,1413000,671000,742000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,2006,1417000,673000,743000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,2005,1421310,676375,744935,8848,3949,4899,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,2004,1428000,681000,747000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,2003,1434000,684000,750000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,2002,1437000,686000,750000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,2001,1442000,690000,752000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,2000,1442795,691098,751697,8443,3901,4542,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1999,1444000,692000,752000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1998,1443000,692000,751000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1997,1442000,693000,749000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1996,1437000,691000,746000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1995,1430862,688741,742121,8101,3888,4213,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1994,1420000,684000,736000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1993,1412000,681000,731000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1992,1400000,676000,725000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1991,1388000,670000,718000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1990,1375481,663591,711890,7037,3334,3703,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1989,1363000,658000,705000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1988,1347000,651000,696000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1987,1333000,645000,688000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1986,1318000,639000,679000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1985,1304866,632955,671911,6243,3064,3179,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1984,1290000,626000,664000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1983,1273000,618000,655000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1982,1254000,608000,645000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1981,1233000,598000,635000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1980,1209365,587067,622298,5892,2982,2910,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1979,1181000,574000,607000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1978,1152000,560000,592000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1977,1124000,546000,578000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1976,1098000,534000,565000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,Nara-ken,1975,1077491,523633,553858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,2023,892000,420000,471000,NA,NA,NA,9090,12051,6672,5379,14174,7599,6575
30000,Wakayama-ken,2022,903000,426000,477000,NA,NA,NA,8006,12254,6719,5535,14274,7669,6605
30000,Wakayama-ken,2021,914000,431000,483000,NA,NA,NA,7132,11844,6556,5288,13796,7360,6436
30000,Wakayama-ken,2020,922584,435051,487533,6029,NA,NA,7272,11370,6372,4998,14340,7680,6660
30000,Wakayama-ken,2019,931000,439000,492000,NA,NA,NA,7169,11562,6344,5218,14938,7832,7106
30000,Wakayama-ken,2018,940000,443000,497000,NA,NA,NA,6676,11621,6346,5275,14936,7872,7064
30000,Wakayama-ken,2017,948000,446000,502000,NA,NA,NA,6407,11458,6235,5223,14745,7821,6924
30000,Wakayama-ken,2016,956000,450000,506000,NA,NA,NA,6233,11253,6166,5087,15017,7969,7048
30000,Wakayama-ken,2015,963579,453216,510363,4667,NA,NA,6069,11708,6422,5286,15525,8301,7224
30000,Wakayama-ken,2014,972000,457000,515000,NA,NA,NA,5934,11942,6529,5413,14708,7818,6890
30000,Wakayama-ken,2013,980000,461000,519000,NA,NA,NA,5923,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,2012,988000,465000,524000,NA,NA,NA,5791,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,2011,995000,468000,527000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,2010,1002198,471397,530801,4837,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,2009,1008000,474000,534000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,2008,1014000,477000,537000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,2007,1021000,480000,541000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,2006,1029000,484000,545000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,2005,1035969,488022,547947,5021,1804,3217,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,2004,1045000,493000,552000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,2003,1052000,497000,555000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,2002,1059000,500000,558000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,2001,1065000,504000,561000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,2000,1069912,506882,563030,4807,1939,2868,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1999,1074000,509000,565000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1998,1076000,510000,566000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1997,1078000,511000,566000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1996,1079000,513000,567000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1995,1080435,513450,566985,4661,2111,2550,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1994,1080000,513000,566000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1993,1077000,512000,566000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1992,1076000,512000,565000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1991,1076000,511000,564000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1990,1074325,510777,563548,4392,2048,2344,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1989,1074000,511000,563000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1988,1076000,513000,563000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1987,1079000,515000,564000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1986,1083000,518000,565000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1985,1087206,520172,567034,4532,2211,2321,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1984,1088000,522000,567000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1983,1090000,523000,567000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1982,1090000,524000,566000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1981,1088000,524000,565000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1980,1087012,523467,563545,4608,2335,2273,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1979,1086000,524000,562000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1978,1084000,523000,561000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1977,1080000,522000,558000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1976,1077000,520000,557000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30000,Wakayama-ken,1975,1072118,517868,554250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,2023,537000,257000,280000,NA,NA,NA,5604,8482,4850,3632,10238,5529,4709
31000,Tottori-ken,2022,544000,260000,284000,NA,NA,NA,5020,8652,4847,3805,9975,5465,4510
31000,Tottori-ken,2021,549000,262000,286000,NA,NA,NA,4529,8895,5004,3891,9931,5570,4361
31000,Tottori-ken,2020,553407,264432,288975,4310,NA,NA,4949,8582,4912,3670,9582,5400,4182
31000,Tottori-ken,2019,557000,266000,291000,NA,NA,NA,5042,8725,4840,3885,10241,5598,4643
31000,Tottori-ken,2018,562000,268000,293000,NA,NA,NA,4654,8732,4890,3842,10527,5785,4742
31000,Tottori-ken,2017,566000,270000,296000,NA,NA,NA,4385,8950,5158,3792,10326,5619,4707
31000,Tottori-ken,2016,570000,272000,298000,NA,NA,NA,4156,9067,5056,4011,10338,5652,4686
31000,Tottori-ken,2015,573441,273705,299736,3384,NA,NA,3965,9359,5213,4146,10890,5982,4908
31000,Tottori-ken,2014,577000,275000,302000,NA,NA,NA,3849,9228,5192,4036,10483,5780,4703
31000,Tottori-ken,2013,580000,277000,303000,NA,NA,NA,3906,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,2012,583000,278000,305000,NA,NA,NA,3947,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,2011,586000,280000,306000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,2010,588667,280701,307966,3596,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,2009,592000,282000,310000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,2008,596000,284000,312000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,2007,601000,287000,314000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,2006,604000,289000,316000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,2005,607012,290190,316822,3853,1187,2666,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,2004,610000,292000,318000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,2003,611000,293000,319000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,2002,612000,293000,319000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,2001,613000,294000,320000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,2000,613289,293403,319886,3061,1159,1902,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1999,614000,294000,320000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1998,615000,294000,321000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1997,614000,294000,320000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1996,615000,294000,321000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1995,614929,294414,320515,2198,1018,1180,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1994,614000,294000,320000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1993,614000,294000,320000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1992,615000,294000,320000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1991,615000,295000,321000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1990,615722,294899,320823,1928,896,1032,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1989,616000,295000,321000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1988,617000,296000,321000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1987,616000,296000,321000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1986,616000,296000,321000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1985,616024,295511,320513,1792,906,886,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1984,614000,295000,319000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1983,612000,294000,318000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1982,610000,293000,317000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1981,607000,292000,316000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1980,604221,289946,314275,1714,878,836,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1979,600000,288000,312000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1978,595000,285000,310000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1977,591000,282000,308000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1976,586000,280000,306000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,Tottori-ken,1975,581311,277151,304160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,2023,650000,314000,335000,NA,NA,NA,10350,10697,6087,4610,12586,6853,5733
32000,Shimane-ken,2022,658000,318000,340000,NA,NA,NA,9889,10539,5975,4564,12341,6720,5621
32000,Shimane-ken,2021,665000,322000,343000,NA,NA,NA,9405,10770,6144,4626,11908,6536,5372
32000,Shimane-ken,2020,671126,324291,346835,8230,NA,NA,9324,10792,6227,4565,12024,6600,5424
32000,Shimane-ken,2019,677000,327000,350000,NA,NA,NA,9342,10946,6208,4738,12917,7049,5868
32000,Shimane-ken,2018,682000,329000,353000,NA,NA,NA,9274,11018,6233,4785,12323,6649,5674
32000,Shimane-ken,2017,687000,330000,356000,NA,NA,NA,8041,11038,6323,4715,12559,6772,5787
32000,Shimane-ken,2016,691000,332000,359000,NA,NA,NA,7120,11177,6306,4871,12542,6801,5741
32000,Shimane-ken,2015,694352,333112,361240,5371,NA,NA,6600,11542,6517,5025,12946,7029,5917
32000,Shimane-ken,2014,699000,335000,364000,NA,NA,NA,5988,11075,6157,4918,12436,6757,5679
32000,Shimane-ken,2013,704000,337000,367000,NA,NA,NA,5530,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,2012,708000,339000,369000,NA,NA,NA,5486,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,2011,713000,341000,372000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,2010,717397,342991,374406,4779,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,2009,721000,344000,377000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,2008,727000,347000,380000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,2007,733000,349000,383000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,2006,737000,351000,386000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,2005,742223,353703,388520,4464,1440,3024,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,2004,747000,357000,391000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,2003,752000,359000,393000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,2002,756000,361000,395000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,2001,760000,364000,397000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,2000,761503,363994,397509,4429,1852,2577,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1999,763000,365000,398000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1998,765000,366000,399000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1997,768000,367000,401000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1996,770000,368000,402000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1995,771441,368789,402652,2497,1125,1372,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1994,772000,369000,403000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1993,773000,369000,403000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1992,775000,371000,405000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1991,778000,372000,406000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1990,781021,373618,407403,1702,795,907,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1989,785000,376000,409000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1988,789000,378000,410000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1987,792000,380000,411000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1986,793000,381000,411000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1985,794629,382893,411736,1676,845,831,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1984,793000,382000,411000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1983,790000,381000,410000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1982,790000,380000,409000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1981,787000,379000,408000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1980,784795,377499,407296,1584,803,781,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1979,782000,376000,406000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1978,779000,374000,405000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1977,775000,372000,404000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1976,771000,369000,402000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32000,Shimane-ken,1975,768886,367060,401826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,2023,1847000,889000,958000,NA,NA,NA,35928,28918,16081,12837,34539,19001,15538
33000,Okayama-ken,2022,1862000,896000,966000,NA,NA,NA,32042,29268,16277,12991,34795,18942,15853
33000,Okayama-ken,2021,1876000,902000,974000,NA,NA,NA,29435,29224,16445,12779,32419,17830,14589
33000,Okayama-ken,2020,1888432,908045,980387,25116,NA,NA,31313,29696,16839,12857,32126,17715,14411
33000,Okayama-ken,2019,1897000,912000,985000,NA,NA,NA,31569,30283,17073,13210,34297,18561,15736
33000,Okayama-ken,2018,1904000,914000,989000,NA,NA,NA,28158,29571,16684,12887,33938,18328,15610
33000,Okayama-ken,2017,1911000,917000,994000,NA,NA,NA,25944,29708,16618,13090,32977,18009,14968
33000,Okayama-ken,2016,1917000,920000,997000,NA,NA,NA,24146,30039,16763,13276,32850,17964,14886
33000,Okayama-ken,2015,1921525,922226,999299,17309,NA,NA,22439,31065,17202,13863,33453,18386,15067
33000,Okayama-ken,2014,1926000,924000,1002000,NA,NA,NA,21270,30462,16735,13727,31667,17116,14551
33000,Okayama-ken,2013,1932000,927000,1005000,NA,NA,NA,20958,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,2012,1937000,929000,1008000,NA,NA,NA,20968,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,2011,1941000,931000,1010000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,2010,1945276,933168,1012108,18476,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,2009,1949000,935000,1014000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,2008,1953000,937000,1016000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,2007,1956000,938000,1017000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,2006,1956000,939000,1018000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,2005,1957264,938600,1018664,14796,6247,8549,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,2004,1959000,939000,1019000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,2003,1958000,939000,1019000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,2002,1956000,938000,1018000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,2001,1954000,938000,1017000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,2000,1950828,936044,1014784,12555,5669,6886,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1999,1953000,937000,1015000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1998,1953000,938000,1015000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1997,1952000,938000,1014000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1996,1951000,938000,1013000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1995,1950750,938439,1012311,11589,5654,5935,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1994,1945000,936000,1009000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1993,1940000,934000,1007000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1992,1935000,931000,1004000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1991,1930000,929000,1002000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1990,1925877,926721,999156,8701,4233,4468,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1989,1925000,927000,998000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1988,1925000,928000,997000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1987,1924000,929000,995000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1986,1921000,928000,993000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1985,1916906,926238,990668,8185,4124,4061,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1984,1909000,923000,986000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1983,1901000,919000,982000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1982,1891000,915000,976000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1981,1881000,910000,971000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1980,1871023,905477,965546,8054,4031,4023,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1979,1861000,901000,960000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1978,1850000,896000,954000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1977,1840000,891000,949000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1976,1829000,886000,943000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,Okayama-ken,1975,1814305,878132,936173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34000,Hiroshima-ken,2023,2738000,1329000,1409000,NA,NA,NA,62363,44660,26264,18396,56069,32009,24060
34000,Hiroshima-ken,2022,2760000,1338000,1422000,NA,NA,NA,56068,45717,26681,19036,54924,31104,23820
34000,Hiroshima-ken,2021,2780000,1347000,1432000,NA,NA,NA,50605,45392,26534,18858,52551,30113,22438
34000,Hiroshima-ken,2020,2799702,1357156,1442546,47733,NA,NA,55782,45747,26863,18884,51017,29138,21879
34000,Hiroshima-ken,2019,2813000,1364000,1449000,NA,NA,NA,56898,48017,28245,19772,56035,31746,24289
34000,Hiroshima-ken,2018,2824000,1369000,1455000,NA,NA,NA,52134,48028,28014,20014,54085,30552,23533
34000,Hiroshima-ken,2017,2833000,1373000,1460000,NA,NA,NA,49068,48581,28297,20284,54377,30829,23548
34000,Hiroshima-ken,2016,2840000,1376000,1464000,NA,NA,NA,46047,48747,28751,19996,52786,29532,23254
34000,Hiroshima-ken,2015,2843990,1376211,1467779,34854,NA,NA,42899,49489,28883,20606,53923,30312,23611
34000,Hiroshima-ken,2014,2846000,1376000,1471000,NA,NA,NA,39842,47258,27324,19934,51061,28769,22292
34000,Hiroshima-ken,2013,2850000,1376000,1473000,NA,NA,NA,38736,NA,NA,NA,NA,NA,NA
34000,Hiroshima-ken,2012,2855000,1379000,1476000,NA,NA,NA,38545,NA,NA,NA,NA,NA,NA
